Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2024-05-20,94.9000015258789,183.5399932861328,139.69520568847656,86.40218353271484,108.87000274658203,285.8484191894531,37.779998779296875,8.760000228881836,176.0781707763672,166.02349853515625,368.010009765625,422.8786315917969,75.62000274658203,123.58706665039062,2.1600000858306885,195.3000030517578,164.77999877929688,50.279998779296875,60.90999984741211,259.5,95.41000366210938,186.6699981689453,139.98269149887912,87.34176235277366,110.4000015258789,286.4956471235891,37.939998626708984,8.800000190734863,177.9193741112275,166.25800037173897,373.6730041503906,424.30034916156967,75.62000274658203,123.74587153142592,2.2200000286102295,195.75,165.35000610351562,50.72999954223633,62.0099983215332,259.79998779296875,94.33999633789062,183.27999877929688,137.63340587556695,85.10047234224547,108.37000274658203,283.8967378289284,37.0099983215332,8.609999656677246,175.24217134065958,164.5188194165147,363.1499938964844,417.5595849948594,74.12000274658203,122.31665789104225,2.1050000190734863,193.85000610351562,162.54400634765625,50.20000076293945,60.52000045776367,256.0,95.19999694824219,184.33999633789062,137.91398756446753,85.60941553672025,109.5,284.7829651387148,37.400001525878906,8.699999809265137,175.3516485419678,165.12459719158176,371.9100036621094,417.77831310874586,75.55999755859375,122.87246740243229,2.180000066757202,194.13999938964844,163.0800018310547,50.70000076293945,61.689998626708984,256.0299987792969,1803300,30511800,27170000,16737200,2576600,2799300,919700,2555300,22554400,2726300,653600,16272100,1948300,5989000,1190000,701800,3545100,1902600,2358600,1880400
2024-05-21,94.5,183.14999389648438,138.2301025390625,84.29791259765625,105.13999938964844,282.552490234375,38.7599983215332,8.600000381469727,177.0037384033203,169.4920654296875,365.260009765625,426.5572814941406,74.37999725341797,123.69624328613281,2.119999885559082,194.72000122070312,162.7100067138672,49.18000030517578,60.45000076293945,258.8599853515625,95.33000183105469,183.25999450683594,139.23679270653963,85.31579149089083,105.9000015258789,285.99775795419737,38.790000915527344,8.645000457763672,177.30229875759954,170.95766810655076,367.489990234375,430.46453247000767,75.25,124.42077730546157,2.197999954223633,195.80999755859375,164.32899475097656,49.34000015258789,60.709999084472656,259.8999938964844,94.29000091552734,180.75,137.66303000765157,83.50514462394148,104.5199966430664,282.08448906876833,37.40999984741211,8.5,174.97343687712458,166.0430149895132,361.79998779296875,422.3915253519068,73.9000015258789,122.991563663078,2.0799999237060547,194.58999633789062,161.38999938964844,49.029998779296875,59.92399978637695,256.989990234375,94.52999877929688,182.3000030517578,138.17872864393124,84.67961624923065,105.75,285.5695950801374,37.58000183105469,8.600000381469727,176.05824666082665,166.0430149895132,365.3800048828125,424.36004826198655,74.62999725341797,123.52751877897184,2.197999954223633,195.19000244140625,163.77999877929688,49.189998626708984,60.52000045776367,258.8699951171875,1482800,50839100,15333000,16512400,3738700,3492100,923100,2967800,16989400,6459800,727400,21453300,1676600,5549500,1114900,843000,4051300,2551100,1693700,1939100
2024-05-22,95.29000091552734,183.1300048828125,137.54251098632812,80.92130279541016,102.41000366210938,282.61224365234375,37.77000045776367,8.779999732971191,175.54075622558594,169.70703125,361.2799987792969,428.0286865234375,74.9800033569336,123.66647338867188,1.9800000190734863,193.91000366210938,163.33999633789062,48.75,60.16999816894531,259.8800048828125,95.94999694824219,185.22000122070312,138.80310096771393,83.31918552599508,104.51000213623047,285.86831760070584,38.54999923706055,8.850000381469727,176.30708148924128,170.97722329000635,367.6499938964844,429.9077641693655,75.69999694824219,124.22228291937789,2.119999885559082,195.0800018310547,164.83999633789062,49.2599983215332,61.380001068115234,263.0199890136719,94.62000274658203,181.97000122070312,136.75019527048534,80.92130279541016,102.27999877929688,281.62643582079,37.43000030517578,8.5600004196167,174.37632512413728,168.79834978649367,356.6000061035156,424.6583193119375,73.55000305175781,122.37621776047077,1.9500000476837158,193.6300048828125,162.1300048828125,48.68000030517578,59.720001220703125,258.8800048828125,94.62000274658203,183.8800048828125,137.91495665587394,82.81024980210951,104.37999725341797,282.2039847140581,38.220001220703125,8.619999885559082,175.79951363051288,169.41390771632433,365.3500061035156,427.60118209872775,74.44999694824219,123.69624741184235,2.0999999046325684,194.0,163.05999755859375,48.959999084472656,60.310001373291016,260.0,1062100,28148800,21002000,19717800,3172200,3309200,750400,2705100,17880000,3294900,847000,18073700,2064700,5705000,900200,540800,9912500,2308100,1792800,2202100
2024-05-23,93.95999908447266,181.0500030517578,137.646240234375,79.08129119873047,101.43000030517578,277.38458251953125,36.36000061035156,8.619999885559082,172.72421264648438,166.7563018798828,355.17999267578125,424.5290832519531,73.62000274658203,123.16029357910156,1.8899999856948853,195.02000427246094,154.5800018310547,48.29999923706055,58.93000030517578,260.8999938964844,95.29000091552734,184.75999450683594,141.17411041773374,81.17577026439942,104.02999877929688,285.77870226513886,38.25,8.984999656677246,177.40184593977742,171.43646898302836,379.05499267578125,431.090897164325,76.3499984741211,125.75073963357033,2.003999948501587,196.99000549316406,168.8000030517578,49.220001220703125,60.5099983215332,263.6600036621094,93.76000213623047,180.0800018310547,136.1357150265876,78.3472445878528,100.70999908447266,276.27929020393293,36.20100021362305,8.5,172.12706150853876,166.53158026867953,354.6099853515625,422.9582395726222,73.47000122070312,122.2372685621312,1.8650000095367432,193.97000122070312,152.35000610351562,48.20000076293945,58.70000076293945,260.04998779296875,95.29000091552734,183.66000366210938,141.11780715986893,79.69788766370873,102.2300033569336,285.460056697785,38.15999984741211,8.920000076293945,176.22746793765114,171.36806702242328,372.2300109863281,430.46453792464195,76.04000091552734,125.60186951614534,1.9900000095367432,196.75,168.25,48.81999969482422,60.5099983215332,263.2699890136719,1350900,33670200,31039000,23930300,3262000,5456600,979500,2620300,21024900,3341300,1301900,17211700,2302600,6108600,724000,844100,19511100,2926500,1845700,4409900
2024-05-24,94.13999938964844,180.75,139.08367919921875,79.53150939941406,100.27999877929688,271.1313171386719,36.189998626708984,8.479999542236328,174.15737915039062,166.9712371826172,349.739990234375,427.6707763671875,74.19000244140625,121.9891357421875,1.9299999475479126,195.3800048828125,156.16000366210938,48.459999084472656,59.04999923706055,220.91000366210938,94.66999816894531,182.44000244140625,139.65075178469786,80.80385243946898,101.44999694824219,273.78993831627923,37.0,8.729999542236328,174.93366658897898,168.06554914366347,352.67999267578125,428.565562226306,74.29499816894531,122.58463889997665,1.9299999475479126,195.63999938964844,159.0,48.63999938964844,59.58000183105469,236.9499969482422,93.75,180.3000030517578,137.520785065631,78.03405543562087,100.05000305175781,267.3873075598555,36.130001068115234,8.479999542236328,172.82374351187994,166.30683775166258,342.29998779296875,421.95405016489985,72.74099731445312,120.51029368746035,1.8899999856948853,193.25999450683594,154.11000061035156,48.16999816894531,58.720001220703125,219.38999938964844,94.55000305175781,181.64999389648438,138.28840881484064,78.78767337366729,101.2300033569336,269.7770886236408,36.630001068115234,8.619999885559082,174.1474170125974,167.5477040257482,351.80999755859375,424.71796179341015,73.52999877929688,122.49530926157986,1.909999966621399,194.6199951171875,155.36000061035156,48.27000045776367,59.209999084472656,232.19000244140625,1039000,27434100,16730000,41415400,2654900,8321600,499500,2049500,16572500,2587400,1335000,11845800,1743600,7166100,307800,651800,6020500,1820700,1489800,15611200
2024-05-28,92.58999633789062,182.14999389648438,139.53909301757812,78.86597442626953,99.76000213623047,268.6817626953125,37.33000183105469,8.289999961853027,175.56065368652344,165.7694549560547,335.8599853515625,427.8298645019531,73.87000274658203,123.55728912353516,1.8899999856948853,192.52000427246094,150.74000549316406,48.33000183105469,58.970001220703125,215.44000244140625,94.1500015258789,182.24000549316406,140.00638742276263,79.9817247447974,100.91000366210938,272.0673187796536,37.41999816894531,8.579999923706055,176.42652440990983,167.1666558362781,349.510009765625,428.3269711402922,74.69999694824219,123.88481850220491,1.9800000190734863,194.0399932861328,156.47000122070312,48.75,59.47999954223633,219.52999877929688,92.48999786376953,179.49000549316406,137.57214219409073,78.337459938476,99.44000244140625,266.02314152507046,36.150001525878906,8.25,173.54031397559726,164.78260617181562,332.5,424.13138989907134,73.18000030517578,122.08838187679191,1.875,191.6699981689453,149.5500030517578,48.2599983215332,58.31999969482422,211.2899932861328,93.54000091552734,179.92999267578125,139.29705685610057,79.08129597319748,100.1500015258789,271.9378671144892,36.650001525878906,8.520000457763672,173.61993514476987,166.53156723779165,349.510009765625,427.14385491376675,74.44999694824219,122.31665442151329,1.940000057220459,193.91000366210938,156.07000732421875,48.650001525878906,59.20000076293945,219.0399932861328,1497900,29927000,22919000,15211800,3054300,9294100,1146500,2313000,20572200,2629500,1717400,15718000,2369000,6911400,468000,794900,6453700,2725400,1337400,7423800
2024-05-29,90.83999633789062,182.02000427246094,137.38742065429688,77.3782958984375,98.47000122070312,270.46417236328125,36.5,8.0600004196167,175.0630340576172,163.2193145751953,333.989990234375,426.6864929199219,75.19999694824219,122.81291961669922,1.850000023841858,190.3699951171875,148.19000244140625,47.400001525878906,57.779998779296875,211.5800018310547,92.37999725341797,184.0800018310547,138.22024161930557,77.67191752285187,99.0999984741211,271.70885324661697,37.119998931884766,8.300000190734863,175.99856381955107,164.76308477083188,339.1499938964844,428.44623936333835,75.9000015258789,122.99157133313834,1.8700000047683716,191.13999938964844,150.0,47.470001220703125,58.84000015258789,216.05999755859375,90.77999877929688,181.5500030517578,136.62968577951403,76.56595667615952,97.94000244140625,266.6305491650639,35.5,8.050000190734863,173.88865597259237,162.39858051945453,328.010009765625,423.2266200569052,72.54000091552734,121.85018578767922,1.809999942779541,189.74000549316406,147.74000549316406,47.20000076293945,57.72999954223633,211.19000244140625,92.0,181.6999969482422,138.22024161930557,77.08468174113122,98.5,266.85958138717575,36.689998626708984,8.149999618530273,174.59526917665025,164.14752677458435,330.0,423.2266200569052,72.95500183105469,122.06853872690859,1.850000023841858,189.9600067138672,148.63999938964844,47.220001220703125,58.11000061035156,214.99000549316406,1332200,32009300,26861000,18448500,2290800,13397900,1487300,2351000,23388700,4206600,1154100,15517100,3148700,4735100,482700,747400,4880100,1666100,3361800,3763700
2024-05-30,90.22000122070312,179.32000732421875,134.76052856445312,77.93617248535156,98.91000366210938,217.082275390625,36.79999923706055,7.880000114440918,171.29107666015625,161.8318634033203,310.0,412.2704162597656,67.9800033569336,116.21273040771484,1.8600000143051147,180.25,140.9499969482422,47.68000030517578,57.439998626708984,207.44000244140625,90.88999938964844,181.33999633789062,136.60793869883008,78.49404760860496,99.27999877929688,224.13214900184127,36.93000030517578,8.029999732971191,174.38627944367667,162.90662982776522,328.92498779296875,421.84466424386284,74.48999786376953,120.53014523725298,1.8899999856948853,185.52999877929688,147.6999969482422,47.7599983215332,57.90999984741211,209.66000366210938,89.55000305175781,178.36000061035156,133.92671274126957,77.02595439297937,98.05000305175781,211.0978557974756,36.029998779296875,7.820000171661377,170.97259197646454,160.4639585328235,308.3800048828125,411.84288150879064,67.0999984741211,116.15318236501224,1.8300000429153442,179.75999450683594,140.2310028076172,47.06999969482422,57.130001068115234,204.52000427246094,90.83999633789062,181.30999755859375,136.23449810823246,77.18744554275118,98.56999969482422,222.44933819206128,36.310001373291016,8.010000228881836,174.36637035439955,161.7634614507984,328.5,421.84466424386284,74.25,119.26965613700362,1.850000023841858,185.25,147.0,47.2400016784668,57.70000076293945,207.25,2662200,29249200,21728000,13895700,2531600,66860900,1233500,3228800,22958700,3853000,4801300,28424800,8854000,10851600,418300,1950600,9278600,900700,2660700,7025400
2024-05-31,92.23999786376953,176.44000244140625,131.25042724609375,76.67361450195312,97.19999694824219,233.44236755371094,37.04999923706055,7.840000152587891,171.67919921875,163.0238800048828,236.05999755859375,412.7277526855469,67.69000244140625,116.3119888305664,1.9600000381469727,182.44000244140625,136.17999267578125,46.529998779296875,57.400001525878906,211.4499969482422,92.41000366210938,179.2100067138672,134.60937247676804,76.83021470211858,97.80000305175781,233.6215942895032,37.20000076293945,8.041000366210938,172.23653216033742,163.14112345031253,241.0,414.3383733012913,68.8550033569336,116.54026137886656,1.9800000190734863,182.64999389648438,142.10000610351562,46.58000183105469,58.25,213.05999755859375,89.5999984741211,173.8699951171875,129.14714261095708,75.52850353990021,96.54000091552734,215.1405768575396,36.15999984741211,7.815000057220459,168.63376194065896,160.08289437171277,225.25,402.1692127903504,66.37999725341797,113.69176890459602,1.8799999952316284,179.42999267578125,133.58999633789062,46.04999923706055,56.29800033569336,207.86000061035156,90.12000274658203,178.3000030517578,134.491806454167,76.30170022722297,97.1500015258789,218.17760094060466,36.93000030517578,7.940000057220459,171.0422451160524,161.90024232028182,237.07000732421875,414.3383733012913,68.48999786376953,115.71647810647308,1.8799999952316284,181.97999572753906,140.27000427246094,46.2400016784668,57.31999969482422,208.0800018310547,3298500,58903900,73091000,20023900,2827200,36807400,1252700,2971300,37638900,4905000,10987900,47995300,4932400,12755600,1146400,848700,14049200,3015600,3389800,6451900
2024-06-03,90.9000015258789,178.33999633789062,130.59349060058594,76.24298095703125,95.66999816894531,235.61309814453125,36.630001068115234,7.590000152587891,172.3460235595703,161.48988342285156,234.61000061035156,411.1270751953125,67.43000030517578,118.3863296508789,2.0999999046325684,184.24000549316406,136.92999267578125,47.560001373291016,57.27000045776367,210.8300018310547,92.75,178.6999969482422,133.66593048238252,77.63277416926823,97.80000305175781,239.96451266931666,37.28300094604492,7.980000019073486,173.69955303760383,162.9554861994933,252.11000061035156,414.02023955543035,68.7699966430664,118.4359580699729,2.109999895095825,184.39999389648438,138.47999572753906,48.029998779296875,58.6510009765625,211.83999633789062,90.30000305175781,175.9199981689453,128.67988802614465,75.5774450224643,95.0199966430664,229.2303863790744,36.02000045776367,7.525000095367432,170.3455929752159,159.78001351676957,231.00999450683594,406.55371826249007,66.23999786376953,116.46086208798273,1.9600000381469727,181.83999633789062,135.6999969482422,47.31999969482422,56.59000015258789,207.55999755859375,92.23999786376953,177.6999969482422,133.636294010412,77.31958122753724,97.56999969482422,233.62160881136782,37.16999816894531,7.96999979019165,171.71901635552842,162.72098438803295,243.14999389648438,413.1254536486165,68.55999755859375,116.64944099385959,1.9600000381469727,183.89999389648438,136.85000610351562,47.90999984741211,58.15999984741211,210.07000732421875,1483600,30786600,26278000,14244400,3342900,19962700,1272700,3270900,27459100,2776100,4873800,17484700,3072400,7256300,1537100,755000,7549700,1703400,2152600,3238200
2024-06-04,91.05999755859375,179.33999633789062,131.47470092773438,76.7812728881836,94.8499984741211,233.860595703125,36.81999969482422,7.590000152587891,172.96307373046875,162.00772094726562,232.14999389648438,413.6623229980469,68.0199966430664,119.17041015625,2.119999885559082,184.22000122070312,137.0,48.18000030517578,56.7400016784668,211.1199951171875,91.70999908447266,179.82000732421875,131.5902921999843,77.17962071475095,96.5199966430664,239.5662084542798,37.15999984741211,7.610000133514404,173.0228009976231,162.58418776757975,242.97999572753906,414.03017705380546,68.62000274658203,119.46816552242784,2.1449999809265137,184.99000549316406,139.05999755859375,48.38999938964844,57.599998474121094,212.82000732421875,90.44999694824219,176.44000244140625,129.1224607460506,76.12063541541296,94.69999694824219,231.21191121288928,36.099998474121094,7.46999979019165,171.07212029758608,160.12198595268097,231.1999969482422,407.30928563189894,67.01000213623047,117.83052615291676,2.0399999618530273,183.22999572753906,135.60000610351562,47.91999816894531,56.560001373291016,209.0399932861328,90.61000061035156,177.63999938964844,130.4452783415743,76.517019392497,95.97000122070312,234.71693673403362,36.33000183105469,7.539999961853027,172.45550585604707,160.82547644518968,233.08999633789062,410.04337212748766,67.11000061035156,118.12827394686109,2.0799999237060547,184.0,137.1999969482422,48.150001525878906,56.619998931884766,211.85000610351562,1665400,27198400,23048000,10784400,2764000,11197500,852500,2328000,26879600,2594200,2982800,14348900,3440400,7368000,1000600,470500,7627400,1915600,1701700,3602000
2024-06-05,90.73999786376953,181.27999877929688,139.6023406982422,78.13192749023438,97.4000015258789,235.52346801757812,37.5099983215332,7.789999961853027,174.5753631591797,163.54173278808594,233.24000549316406,421.5563659667969,69.8499984741211,121.71122741699219,2.119999885559082,188.75,134.2899932861328,49.04999923706055,57.029998779296875,212.4600067138672,91.47000122070312,181.5,139.72681084838595,78.23468984001144,97.41000366210938,235.91180780216692,37.70000076293945,7.809999942779541,175.80945323933747,163.9423195484279,235.3800048828125,421.6259378345122,69.87999725341797,121.87003229787547,2.1600000858306885,188.77999877929688,137.3000030517578,49.060001373291016,57.393001556396484,215.57000732421875,90.06999969482422,178.75,132.43495842042304,77.18255929152375,95.41000366210938,230.56466418501589,36.709999084472656,7.610000133514404,173.10239440013726,161.9784172007572,230.25999450683594,413.89096003424896,68.16000366210938,119.60711575092323,2.0799999237060547,185.3699951171875,128.41000366210938,48.54999923706055,56.25,211.16000366210938,91.33999633789062,180.10000610351562,132.97436926971383,77.30000944409193,95.66999816894531,234.63725593511361,37.130001068115234,7.650000095367432,174.36635570479385,162.59397513596127,234.33999633789062,415.39223173706347,69.0199966430664,120.73857402439936,2.0899999141693115,186.1699981689453,137.22000122070312,48.58000183105469,57.08000183105469,211.88999938964844,1282500,32116400,32947000,13716200,3505600,10772100,697400,2230200,22068500,3049400,1811300,16988000,4689800,5973700,1366100,697700,15919800,2187400,2206000,2558300
2024-06-06,90.0199966430664,185.0,138.4346160888672,78.30809783935547,97.76000213623047,241.72694396972656,37.959999084472656,7.71999979019165,175.88906860351562,164.34292602539062,229.8800048828125,422.0633850097656,71.25,122.57471466064453,2.2100000381469727,193.0399932861328,132.0399932861328,49.0,57.380001068115234,214.9499969482422,91.30000305175781,185.0,140.55074441106495,78.35213884575816,97.95999908447266,245.69997023480093,38.06999969482422,7.864999771118164,176.30706831231922,164.57742784301482,235.60699462890625,422.848821948627,71.52999877929688,123.3389423433451,2.2300000190734863,194.47000122070312,135.85000610351562,49.099998474121094,57.880001068115234,216.77000427246094,89.91000366210938,181.49000549316406,137.14735921230937,77.08468676966785,97.05000305175781,238.43103190640844,37.310001373291016,7.659999847412109,174.91373594964054,162.9750360281231,229.1300048828125,418.14618249774657,69.81999969482422,121.33407989687282,2.069999933242798,192.6999969482422,131.8350067138672,48.720001220703125,56.939998626708984,212.3699951171875,90.5,181.75,140.46973404189393,77.73064393156645,97.61000061035156,238.85920996810916,37.310001373291016,7.710000038146973,175.06301613629049,163.54173757238615,233.0,421.5563568996983,69.81999969482422,121.95935709180965,2.119999885559082,194.30999755859375,133.94000244140625,49.0,56.970001220703125,212.77999877929688,1830200,31371200,20172000,11205300,2492400,11693800,742300,2172500,23251000,2207100,1719500,14861300,2431800,7347200,1056600,852100,8261000,1004800,1772600,2614900
2024-06-07,89.18000030517578,184.3000030517578,138.9651336669922,76.74213409423828,95.88999938964844,240.8208465576172,37.349998474121094,7.480000019073486,173.6298828125,166.11141967773438,227.02000427246094,421.3973083496094,70.7300033569336,124.9765853881836,2.190000057220459,191.10000610351562,131.2100067138672,47.310001373291016,57.029998779296875,215.55999755859375,90.66999816894531,186.2899932861328,140.77895795176596,77.6327734808753,97.38999938964844,242.89198203216867,37.849998474121094,7.690000057220459,177.02364564681855,167.3816117810827,231.99000549316406,423.81323935854607,71.30000305175781,125.2743407690598,2.2200000286102295,192.3300018310547,132.60000610351562,47.849998474121094,57.470001220703125,217.16000366210938,88.98999786376953,183.36000061035156,138.01474666308732,76.47298216222124,95.63999938964844,239.2674721609175,37.099998474121094,7.400000095367432,173.47064048742553,164.20613897715336,222.77999877929688,420.55222098628695,70.19000244140625,122.34643809789003,2.109999895095825,190.91000366210938,130.0800018310547,47.22999954223633,56.720001220703125,213.13999938964844,90.0199966430664,184.89999389648438,139.07775526560548,77.27064111169705,96.73999786376953,241.29879972914003,37.47999954223633,7.599999904632568,176.2075553066339,164.3233824329174,227.91000366210938,423.73371564550735,70.6500015258789,123.27939789055053,2.1600000858306885,191.72999572753906,131.05999755859375,47.599998474121094,57.0,213.72000122070312,1472600,28021500,17859000,12190300,3469200,6883800,815200,2856800,19661400,3475500,1597300,13621700,2312700,11545000,786400,512900,4355400,1926900,2669300,2412800
2024-06-10,90.33999633789062,187.05999755859375,142.30726623535156,77.61319732666016,95.4800033569336,240.81088256835938,36.70000076293945,7.480000019073486,174.37716674804688,166.47293090820312,224.6199951171875,425.39404296875,71.72000122070312,123.56722259521484,2.369999885559082,190.24000549316406,126.76000213623047,47.63999938964844,57.79999923706055,212.72999572753906,90.41000366210938,187.22999572753906,143.15490540946934,78.04383292379984,95.9800033569336,242.60322597756917,37.31999969482422,7.599999904632568,176.41975708694557,166.84420678925147,229.5,425.6028192678221,72.1449966430664,125.99886370574528,2.4700000286102295,190.52000427246094,130.0,47.7599983215332,58.119998931884766,215.0800018310547,87.73999786376953,183.7899932861328,139.21111453746695,76.57573971434554,94.81999969482422,239.40687896499023,36.3120002746582,7.302999973297119,172.13530264029285,165.00732820127718,223.7100067138672,421.4370934236562,70.37000274658203,123.12059710870392,2.1700000762939453,188.75999450683594,125.88999938964844,47.18000030517578,56.5,209.83999633789062,88.80000305175781,184.07000732421875,139.27730667002166,76.89872201253146,95.9000015258789,240.7610922970757,37.11000061035156,7.360000133514404,174.3373180757214,165.66196228797162,226.22000122070312,422.2424037753453,70.52999877929688,124.78801053576966,2.180000066757202,188.8300018310547,129.52999877929688,47.349998474121094,56.75,213.3800048828125,1839300,34494500,31082000,9490100,2699700,7660100,884100,2520100,23779200,3444700,2188300,14003000,2733800,10190400,1506800,456300,10827300,991900,2310400,2628000
2024-06-11,89.70999908447266,187.22999572753906,144.33843994140625,76.24298095703125,93.94999694824219,239.96449279785156,37.470001220703125,7.400000095367432,175.98133850097656,165.437255859375,223.8000030517578,430.1761779785156,72.62999725341797,122.95186614990234,2.3399999141693115,188.74000549316406,128.47999572753906,47.459999084472656,57.650001525878906,214.1300048828125,90.18000030517578,187.77000427246094,144.73164323208113,77.39788132974716,95.12999725341797,242.7127423802457,37.529998779296875,7.519999980926514,176.20054419886765,166.10165532440877,227.8000030517578,430.3153823959729,72.9800033569336,123.89475312327254,2.390000104904175,189.5500030517578,130.63699340820312,48.02000045776367,58.04999923706055,214.83999633789062,89.30999755859375,184.5399932861328,139.91255129911852,76.01787002995488,93.31999969482422,235.2546099753679,36.1150016784668,7.320000171661377,173.14165320239113,162.984804230253,219.52999877929688,422.78918087724,70.87999725341797,121.37378234905071,2.2850000858306885,186.39999389648438,127.1500015258789,47.20000076293945,57.13999938964844,212.5,90.1500015258789,187.05999755859375,142.08302321298297,77.31958122753724,94.97000122070312,240.13376755388987,36.439998626708984,7.449999809265137,175.58279097950916,166.08210977870687,223.94000244140625,423.01786084549974,71.66999816894531,123.12059823438429,2.390000104904175,187.19000244140625,128.75,48.02000045776367,57.79999923706055,213.75,1383800,27265100,34844000,11108400,3172200,7264400,1196600,2721600,21540600,2951300,2443900,14551100,2937000,18373900,899400,1006300,10559400,1145900,1751700,1915400
2024-06-12,88.4000015258789,186.88999938964844,147.7447967529297,76.37999725341797,94.37999725341797,234.7965850830078,38.810001373291016,7.5,177.14712524414062,165.1245880126953,229.25,438.5076904296875,75.41999816894531,139.32826232910156,2.380000114440918,197.1999969482422,130.3300018310547,47.61000061035156,56.81999969482422,210.92999267578125,90.55999755859375,188.35000610351562,148.76137590706554,77.1140438611579,94.73999786376953,241.16934459105914,39.650001525878906,8.109999656677246,179.75766196578337,168.5150171367909,235.81300354003906,440.8341457768561,75.88500213623047,139.90391872216128,2.450000047683716,197.42999267578125,133.3800048828125,48.099998474121094,58.400001525878906,215.27000427246094,88.31999969482422,185.42999267578125,145.85688126610765,75.98850423586836,93.51000213623047,233.8904538297804,38.22999954223633,7.5,175.47320722746744,164.24523226493838,227.07000732421875,430.7428874309175,73.63999938964844,132.9563634979121,2.3299999237060547,194.89999389648438,129.14999389648438,47.5,56.41999816894531,210.49000549316406,89.91999816894531,188.02000427246094,148.1883790325329,77.07489381269211,94.58999633789062,239.5363240175049,38.36000061035156,7.690000057220459,177.6054686269621,167.42070511133636,228.25999450683594,432.8009161252906,74.26000213623047,133.6808900165612,2.4000000953674316,195.1699981689453,130.66000366210938,47.779998779296875,58.189998626708984,215.25999450683594,1818700,33984200,56697000,12069600,2469400,10260100,1295900,3711400,27864700,3522700,2058600,22366200,4114600,40871300,1484300,1325100,8926900,1787400,2949600,2992200
2024-06-13,88.3499984741211,183.8300018310547,165.87118530273438,75.68000030517578,93.98999786376953,228.05540466308594,36.36000061035156,7.269999980926514,174.52664184570312,165.24183654785156,218.17999267578125,439.0246887207031,73.51000213623047,138.80221557617188,2.4700000286102295,192.4199981689453,125.9000015258789,48.2599983215332,55.689998626708984,207.0800018310547,88.55999755859375,187.6699981689453,171.48851665906344,76.98999786376953,96.5199966430664,234.64722963520535,38.95000076293945,7.510000228881836,176.100930541289,165.70105998169154,230.75999450683594,440.8242426789463,76.55999755859375,141.33309823551383,2.490000009536743,195.52000427246094,129.91000366210938,48.68000030517578,57.02000045776367,211.6999969482422,87.58999633789062,182.6699981689453,163.25615157104886,75.48999786376953,93.93000030517578,227.68698399058323,36.13999938964844,7.150000095367432,174.24765551520585,164.47972423400725,217.94500732421875,436.8274858579273,73.5,137.73030538357773,2.3499999046325684,190.3300018310547,125.87999725341797,48.11000061035156,55.599998474121094,207.0,88.0,186.08999633789062,168.93473061897342,76.5,94.5,234.51779315759686,38.81999969482422,7.46999979019165,175.47320369586276,165.1343584057,230.6199951171875,438.2989324414096,76.04000091552734,139.3778567468652,2.369999885559082,195.10000610351562,129.75999450683594,48.459999084472656,56.959999084472656,211.6999969482422,1362300,39721500,89061000,14026700,2950700,13566700,1700100,3665200,20913300,3525700,1801400,15960600,2933200,13733200,971800,909600,8837900,2762900,2177500,1928900
2024-06-14,89.08999633789062,183.66000366210938,171.40850830078125,73.3499984741211,91.98999786376953,230.95301818847656,35.029998779296875,7.199999809265137,176.15072631835938,165.32977294921875,227.0,440.00897216796875,75.58999633789062,137.09510803222656,2.5199999809265137,187.82000732421875,127.16999816894531,48.130001068115234,54.2400016784668,209.47999572753906,89.7300033569336,183.72000122070312,172.61377499212063,74.29000091552734,93.6500015258789,234.24893057231313,35.83000183105469,7.25,176.419754263997,165.58380540047864,227.0399932861328,440.5756810111054,75.81999969482422,138.92131875983804,2.5399999618530273,188.69000244140625,128.88999938964844,48.5,54.58000183105469,210.8800048828125,88.0199966430664,182.22999572753906,166.17845523576736,73.26000213623047,91.77999877929688,228.22467235835566,34.86000061035156,7.0879998207092285,173.52027308216327,163.3951665204149,218.67999267578125,434.19281849694386,73.61000061035156,136.35072717803487,2.369999885559082,186.5,124.69000244140625,47.939998626708984,53.029998779296875,207.11000061035156,88.33999633789062,183.0800018310547,166.64870430943887,74.20999908447266,93.55000305175781,228.37404317322859,35.65999984741211,7.210000038146973,173.59002726213419,164.4308567794749,219.14999389648438,435.74378876375306,73.66000366210938,138.2166315543043,2.4200000762939453,188.16000366210938,126.0999984741211,48.369998931884766,53.84000015258789,208.07000732421875,1292500,25456400,69705000,18282700,3891500,8833700,1306800,2247400,18063600,2777700,1884500,13582000,2536000,11330800,981600,1359700,6820100,2384700,4161800,1641800
